Date,Air Temp (F),Dewpoint (F),Precip (inches),Wind Speed (mph)
04/18/2017 06:00 EDT,52,31,0,5.8
04/18/2017 07:00 EDT,51,34,0,6.9
04/18/2017 08:00 EDT,52,35,0,8.1
04/18/2017 09:00 EDT,54,35,0,8.1
04/18/2017 10:00 EDT,56,35,0,5.8
04/18/2017 11:00 EDT,58,33,0,6.9
04/18/2017 12:00 EDT,61,33,0,0
04/18/2017 13:00 EDT,62,31,0,3.5
04/18/2017 14:00 EDT,66,30,0,0
04/18/2017 15:00 EDT,63,36,0,8.1
04/18/2017 16:00 EDT,63,36,0,9.2
04/18/2017 17:00 EDT,58,37,0,13.8
04/18/2017 18:00 EDT,55,36,0,9.2
04/18/2017 19:00 EDT,53,37,0,10.4
04/18/2017 20:00 EDT,51,38,0,6.9
04/18/2017 21:00 EDT,50,39,0,4.6
04/18/2017 22:00 EDT,50,38,0,10.4
04/18/2017 23:00 EDT,49,39,0,10.4
04/19/2017 00:00 EDT,48,39,0,8.1
04/19/2017 01:00 EDT,47,39,0,6.9
04/19/2017 02:00 EDT,47,39,0,0
04/19/2017 03:00 EDT,46,38,0,0
04/19/2017 04:00 EDT,46,37,0,8.1
04/19/2017 05:00 EDT,46,36,0,4.6
04/19/2017 06:00 EDT,45,37,0,9.2
04/19/2017 07:00 EDT,45,37,0,5.8
04/19/2017 08:00 EDT,46,36,0,9.2
04/19/2017 09:00 EDT,47,37,0,4.6
04/19/2017 10:00 EDT,48,37,0,8.1
04/19/2017 11:00 EDT,49,37,0,8.6
04/19/2017 12:00 EDT,50,37,0,9.2
04/19/2017 13:00 EDT,51,38,0,11.5
04/19/2017 14:00 EDT,50,39,0,10.3
04/19/2017 15:00 EDT,52,39,0,9.2
04/19/2017 16:00 EDT,49,39,0,5.8
04/19/2017 17:00 EDT,48,40,0,9.2
04/19/2017 18:00 EDT,49,41,0,8.1
04/19/2017 19:00 EDT,49,41,0,3.5
04/19/2017 20:00 EDT,48,42,0,12.7
04/19/2017 21:00 EDT,48,43,0,8.1
04/19/2017 22:00 EDT,49,44,0,0
04/19/2017 23:00 EDT,50,43,0,0
04/20/2017 00:00 EDT,50,44,0,0
04/20/2017 01:00 EDT,51,44,0,0
04/20/2017 02:00 EDT,52,45,0,0
04/20/2017 03:00 EDT,52,46,0,0
04/20/2017 04:00 EDT,52,46,0,0
04/20/2017 05:00 EDT,50,49,0.01,0
04/20/2017 06:00 EDT,50,46,0,0
04/20/2017 07:00 EDT,50,48,0.01,0
04/20/2017 08:00 EDT,50,49,0.11,0
04/20/2017 09:00 EDT,52,51,0.04,0
04/20/2017 10:00 EDT,53,51,0,3.5
04/20/2017 11:00 EDT,55,51,0,0
04/20/2017 12:00 EDT,57,51,0,3.5
04/20/2017 13:00 EDT,59,51,0,6.9
04/20/2017 14:00 EDT,63,51,0,4.6
04/20/2017 15:00 EDT,65,50,0,6.9
04/20/2017 16:00 EDT,65,50,0,4.6
04/20/2017 17:00 EDT,65,50,0,6.9
04/20/2017 18:00 EDT,64,50,0,5.8
04/20/2017 19:00 EDT,61,51,0,8.1
04/20/2017 20:00 EDT,58,50,0,6.9
04/20/2017 21:00 EDT,56,49,0,6.9
04/20/2017 22:00 EDT,55,49,0,10.4
04/20/2017 23:00 EDT,55,47,0,8.1
04/21/2017 00:00 EDT,55,48,0,9.2
04/21/2017 01:00 EDT,53,48,0,6.9
04/21/2017 02:00 EDT,51,49,0.22,4.6
04/21/2017 03:00 EDT,50,49,0,6.9
04/21/2017 04:00 EDT,50,47,0,4.6
04/21/2017 05:00 EDT,49,47,0,5.8
04/21/2017 06:00 EDT,50,48,0,5.8
04/21/2017 07:00 EDT,50,48,0.01,6.9
04/21/2017 08:00 EDT,48,47,0.04,9.2
04/21/2017 09:00 EDT,49,48,0.02,8.1
04/21/2017 10:00 EDT,50,48,0,5.8
04/21/2017 11:00 EDT,50,48,0,6.9
04/21/2017 12:00 EDT,50,47,0,10.4
04/21/2017 13:00 EDT,52,49,0,10.4
04/21/2017 14:00 EDT,51,48,0,5.8
04/21/2017 15:00 EDT,52,48,0,8.1
04/21/2017 16:00 EDT,53,48,0,8.1
04/21/2017 17:00 EDT,51,48,0,10.4
04/21/2017 18:00 EDT,51,48,0,6.9
04/21/2017 19:00 EDT,50,48,0,6.9
04/21/2017 20:00 EDT,49,48,0,8.1
04/21/2017 21:00 EDT,49,48,0,9.2
04/21/2017 22:00 EDT,48,47,0,6.9
04/21/2017 23:00 EDT,48,47,0,6.9
04/22/2017 00:00 EDT,48,47,0,9.2
04/22/2017 01:00 EDT,49,47,0,4.6
04/22/2017 02:00 EDT,49,47,0,3.5
04/22/2017 03:00 EDT,50,48,0,3.5
04/22/2017 04:00 EDT,50,48,0,3.5
04/22/2017 05:00 EDT,50,48,0,0
04/22/2017 06:00 EDT,51,48,0,6.9
04/22/2017 07:00 EDT,52,48,0,4.6
04/22/2017 08:00 EDT,52,47,0,5.8
04/22/2017 09:00 EDT,53,48,0,6.9
04/22/2017 10:00 EDT,54,46,0,4.6
04/22/2017 11:00 EDT,55,48,0,8.1
04/22/2017 12:00 EDT,56,47,0,9.2
04/22/2017 13:00 EDT,54,50,0.02,5.8
04/22/2017 14:00 EDT,54,49,0.01,0
04/22/2017 15:00 EDT,54,50,0.01,0
04/22/2017 16:00 EDT,54,52,0,0
04/22/2017 17:00 EDT,53,52,0.04,3.5
04/22/2017 18:00 EDT,53,51,0.01,0
04/22/2017 19:00 EDT,53,49,0.01,0
04/22/2017 20:00 EDT,53,49,0,0
04/22/2017 21:00 EDT,53,46,0,5.8
04/22/2017 22:00 EDT,52,40,0,0
04/22/2017 23:00 EDT,52,40,0,4.6
04/23/2017 00:00 EDT,52,39,0,3.5
04/23/2017 01:00 EDT,50,39,0,4.6
04/23/2017 02:00 EDT,48,38,0,3.5
04/23/2017 03:00 EDT,48,37,0,4.6
04/23/2017 04:00 EDT,47,37,0,4.6
04/23/2017 05:00 EDT,47,36,0,8.1
04/23/2017 06:00 EDT,46,35,0,5.8
04/23/2017 07:00 EDT,47,36,0,5.8
04/23/2017 08:00 EDT,49,36,0,5.8
04/23/2017 09:00 EDT,51,36,0,6.9
04/23/2017 10:00 EDT,54,36,0,5.8
04/23/2017 11:00 EDT,55,35,0,6.9
04/23/2017 12:00 EDT,58,35,0,3.5
04/23/2017 13:00 EDT,61,35,0,0
04/23/2017 14:00 EDT,65,33,0,3.5
04/23/2017 15:00 EDT,64,34,0,0
04/23/2017 16:00 EDT,63,36,0,5.8
04/23/2017 17:00 EDT,62,36,0,9.2
04/23/2017 18:00 EDT,58,40,0,8.1
04/23/2017 19:00 EDT,55,40,0,4.6
04/23/2017 20:00 EDT,53,41,0,6.9
04/23/2017 21:00 EDT,51,41,0,5.8
04/23/2017 22:00 EDT,52,41,0,5.8
04/23/2017 23:00 EDT,52,41,0,4.6
04/24/2017 00:00 EDT,52,39,0,0
04/24/2017 01:00 EDT,51,40,0,0
04/24/2017 02:00 EDT,51,38,0,0
04/24/2017 03:00 EDT,50,38,0,3.5
04/24/2017 04:00 EDT,49,41,0,3.5
04/24/2017 05:00 EDT,50,41,0,0
04/24/2017 06:00 EDT,48,43,0,0
04/24/2017 07:00 EDT,50,45,0,0
04/24/2017 08:00 EDT,52,44,0,3.5
04/24/2017 09:00 EDT,53,44,0,5.8
04/24/2017 10:00 EDT,56,43,0,0
04/24/2017 11:00 EDT,57,42,0,3.5
04/24/2017 12:00 EDT,59,42,0,3.5
04/24/2017 13:00 EDT,58,43,0,6.9
04/24/2017 14:00 EDT,60,42,0,3.5
04/24/2017 15:00 EDT,60,42,0,4.6
04/24/2017 16:00 EDT,58,44,0,0
04/24/2017 17:00 EDT,59,45,0,3.5
04/24/2017 18:00 EDT,59,42,0,5.8
04/24/2017 19:00 EDT,57,43,0,3.5
04/24/2017 20:00 EDT,56,43,0,6.9
04/24/2017 21:00 EDT,55,42,0,3.5
04/24/2017 22:00 EDT,54,42,0,3.5
04/24/2017 23:00 EDT,53,43,0,9.2
04/25/2017 00:00 EDT,51,44,0,6.9
04/25/2017 01:00 EDT,51,45,0,5.8
04/25/2017 02:00 EDT,50,46,0,9.2
04/25/2017 03:00 EDT,50,47,0,11.5
04/25/2017 04:00 EDT,49,47,0,11.5
04/25/2017 05:00 EDT,50,48,0.01,8.1
04/25/2017 06:00 EDT,50,48,0,11.5
04/25/2017 07:00 EDT,50,48,0,11.5
04/25/2017 08:00 EDT,50,48,0,13.8
04/25/2017 09:00 EDT,51,49,0,16.1
04/25/2017 10:00 EDT,51,49,0,17.3
04/25/2017 11:00 EDT,51,50,0.01,10.4
04/25/2017 12:00 EDT,53,51,0,18.4
04/25/2017 13:00 EDT,54,51,0,11.5
04/25/2017 14:00 EDT,54,51,0,11.5
04/25/2017 15:00 EDT,53,52,0,19.6
04/25/2017 16:00 EDT,53,52,0,13.8
04/25/2017 17:00 EDT,53,52,0.03,8.1
04/25/2017 18:00 EDT,52,51,0.1,23
04/25/2017 19:00 EDT,52,51,0.09,17.3
04/25/2017 20:00 EDT,52,51,0.12,11.5
04/25/2017 21:00 EDT,51,51,0.33,13.8
04/25/2017 22:00 EDT,51,51,0.16,16.1
04/25/2017 23:00 EDT,51,51,0.03,10.4
04/26/2017 00:00 EDT,52,51,0.03,10.4
04/26/2017 01:00 EDT,53,52,0,9.2
04/26/2017 02:00 EDT,54,53,0,8.1
04/26/2017 03:00 EDT,54,54,0,9.2
04/26/2017 04:00 EDT,54,54,0,10.4
04/26/2017 05:00 EDT,55,54,0.03,4.6
04/26/2017 06:00 EDT,54,53,0.12,6.9
04/26/2017 07:00 EDT,54,53,0.02,5.8
04/26/2017 08:00 EDT,54,53,0.13,5.8
04/26/2017 09:00 EDT,54,53,0,5.8
04/26/2017 10:00 EDT,56,55,0.01,11.5
04/26/2017 11:00 EDT,57,55,0,9.2
04/26/2017 12:00 EDT,57,55,0.03,5.8
04/26/2017 13:00 EDT,58,56,0,9.2
04/26/2017 14:00 EDT,59,56,0,10.4
04/26/2017 15:00 EDT,59,56,0,3.5
04/26/2017 16:00 EDT,58,57,0,6.9
04/26/2017 17:00 EDT,59,57,0,4.6
04/26/2017 18:00 EDT,59,57,0,0
04/26/2017 19:00 EDT,59,57,0,0
04/26/2017 20:00 EDT,59,58,0,3.5
04/26/2017 21:00 EDT,59,58,0,0
04/26/2017 22:00 EDT,59,58,0,0
04/26/2017 23:00 EDT,59,58,0,0
04/27/2017 00:00 EDT,59,58,0,0
04/27/2017 01:00 EDT,59,58,0,0
04/27/2017 02:00 EDT,58,58,0,0
04/27/2017 03:00 EDT,59,58,0,0
04/27/2017 04:00 EDT,59,58,0,0
04/27/2017 05:00 EDT,59,58,0,0
04/27/2017 06:00 EDT,59,58,0,0
04/27/2017 07:00 EDT,59,58,0,0
04/27/2017 08:00 EDT,59,59,0,0
04/27/2017 09:00 EDT,60,58,0,4.6
04/27/2017 10:00 EDT,61.5,58.5,0,2.3
04/27/2017 11:00 EDT,63,59,0,0
04/27/2017 12:00 EDT,67,58,0,4.6
04/27/2017 13:00 EDT,68,58,0,4.6
04/27/2017 14:00 EDT,68,57,0,6.9
04/27/2017 15:00 EDT,68,57,0,5.2
04/27/2017 16:00 EDT,67,58,0,3.5
04/27/2017 17:00 EDT,65,58,0,8.1
04/27/2017 18:00 EDT,61,57,0,10.4
04/27/2017 19:00 EDT,62,57,0,9.3
04/27/2017 20:00 EDT,60,60,0,8.1
04/27/2017 21:00 EDT,59,58,0,6.9
04/27/2017 22:00 EDT,57,57,0,5.8
04/27/2017 23:00 EDT,57,56,0,3.5
04/28/2017 00:00 EDT,57,56,0,0
04/28/2017 01:00 EDT,57,56,0,0
04/28/2017 02:00 EDT,58,57,0,0
04/28/2017 03:00 EDT,58,57,0,0
04/28/2017 04:00 EDT,58,57,0,0
04/28/2017 05:00 EDT,58,57,0,0
04/28/2017 06:00 EDT,58,57,0,0
04/28/2017 07:00 EDT,58,58,0,5.8
04/28/2017 08:00 EDT,61,59,0,3.5
04/28/2017 09:00 EDT,64,60,0,4.6
04/28/2017 10:00 EDT,66,61,0,4.6
04/28/2017 11:00 EDT,70,61,0,0
04/28/2017 12:00 EDT,75,60,0,0
04/28/2017 13:00 EDT,79,57,0,5.8
04/28/2017 14:00 EDT,82,56,0,5.8
04/28/2017 15:00 EDT,83,49,0,5.8
04/28/2017 16:00 EDT,83,44,0,4.6
04/28/2017 17:00 EDT,81,55,0,5.8
04/28/2017 18:00 EDT,80,55,0,4.7
04/28/2017 19:00 EDT,78,54,0,3.5
04/28/2017 20:00 EDT,77,46,0,4.6
04/28/2017 21:00 EDT,77,41,0,3.5
04/28/2017 22:00 EDT,76,41,0,4.6
04/28/2017 23:00 EDT,75,41,0,4.6
04/29/2017 00:00 EDT,75,45,0,0
04/29/2017 01:00 EDT,73,53,0,4.6
04/29/2017 02:00 EDT,72,56,0,5.8
04/29/2017 03:00 EDT,70,58,0,3.5
04/29/2017 04:00 EDT,70,58,0,3.5
04/29/2017 05:00 EDT,67,60,0,0
04/29/2017 06:00 EDT,65,64,0.06,0
04/29/2017 07:00 EDT,64,63,0,3.5
04/29/2017 08:00 EDT,67,65,0,0
04/29/2017 09:00 EDT,69,65,0,3.5
04/29/2017 10:00 EDT,72,65,0,3.5
04/29/2017 11:00 EDT,77,65,0,4.6
04/29/2017 12:00 EDT,79,61,0,6.9
04/29/2017 13:00 EDT,83,62,0,6.9
04/29/2017 14:00 EDT,82,61,0,6.9
04/29/2017 15:00 EDT,84,60,0,6.9
04/29/2017 16:00 EDT,84,59,0,11.5
04/29/2017 17:00 EDT,82,58,0,9.2
04/29/2017 18:00 EDT,82,57,0,12.7
04/29/2017 19:00 EDT,80,57,0,3.5
04/29/2017 20:00 EDT,79,57,0,9.2
04/29/2017 21:00 EDT,77,57,0,4.6
04/29/2017 22:00 EDT,75,57,0,4.6
04/29/2017 23:00 EDT,72,56,0,3.5
04/30/2017 00:00 EDT,69,54,0,5.8
04/30/2017 01:00 EDT,68,52,0,4.6
04/30/2017 02:00 EDT,66,48,0,3.5
04/30/2017 03:00 EDT,65,44,0,4.6
04/30/2017 04:00 EDT,64,43,0,3.5
04/30/2017 05:00 EDT,63,45,0,8.1
04/30/2017 06:00 EDT,61,44,0,4.6
04/30/2017 07:00 EDT,59,37,0,10.4
04/30/2017 08:00 EDT,59,38,0,6.9
04/30/2017 09:00 EDT,60,38,0,6.9
04/30/2017 10:00 EDT,59,38,0,8.1
04/30/2017 11:00 EDT,61,40,0,8.1
04/30/2017 12:00 EDT,64,42,0,3.5
04/30/2017 13:00 EDT,62,42,0,9.2
04/30/2017 14:00 EDT,59,40,0,11.5
04/30/2017 15:00 EDT,58,39,0,5.8
04/30/2017 16:00 EDT,58,39,0,9.2
04/30/2017 17:00 EDT,57,40,0,4.6
04/30/2017 18:00 EDT,56,40,0,5.8
04/30/2017 19:00 EDT,55,41,0,5.8
04/30/2017 20:00 EDT,54,40,0,6.9
04/30/2017 21:00 EDT,54,39,0,3.5
04/30/2017 22:00 EDT,53,39,0,3.5
04/30/2017 23:00 EDT,53,41,0,6.9
05/01/2017 00:00 EDT,53,43,0,8.1
05/01/2017 01:00 EDT,52,46,0,5.8
05/01/2017 02:00 EDT,50,48,0,4.6
05/01/2017 03:00 EDT,50,48,0,5.8
05/01/2017 04:00 EDT,49,47,0,5.8
05/01/2017 05:00 EDT,49,48,0,4.6
05/01/2017 06:00 EDT,49,48,0,3.5
05/01/2017 07:00 EDT,50,48,0,3.5
05/01/2017 08:00 EDT,50,49,0,5.8
05/01/2017 09:00 EDT,51,49,0,3.5
05/01/2017 10:00 EDT,52,49,0,4.6
05/01/2017 11:00 EDT,55,50,0,4.6
05/01/2017 12:00 EDT,59,52,0,5.8
05/01/2017 13:00 EDT,64,54,0,0
05/01/2017 14:00 EDT,68,54,0,6.9
05/01/2017 15:00 EDT,72,59,0,3.5
05/01/2017 16:00 EDT,70,57,0,6.9
05/01/2017 17:00 EDT,67,55,0,8.1
05/01/2017 18:00 EDT,66,55,0,5.8
05/01/2017 19:00 EDT,66,57,0,0
05/01/2017 20:00 EDT,70,60,0,3.5
05/01/2017 21:00 EDT,70,59,0,9.2
05/01/2017 22:00 EDT,66,59,0,4.6
05/01/2017 23:00 EDT,64,59,0,8.1
05/02/2017 00:00 EDT,64,61,0,5.8
05/02/2017 01:00 EDT,66,60,0,5.8
05/02/2017 02:00 EDT,65,60,0,6.9
05/02/2017 03:00 EDT,66,61,0,5.8
05/02/2017 04:00 EDT,70,63,0,5.8
05/02/2017 05:00 EDT,68,63,0,8.1
05/02/2017 06:00 EDT,68,63,0,10.4
05/02/2017 07:00 EDT,70,64,0,10.4
05/02/2017 08:00 EDT,67,64,0,0
05/02/2017 09:00 EDT,70,61,0,9.2
05/02/2017 10:00 EDT,72,61,0,4.6
05/02/2017 11:00 EDT,72,52,0,5.8
05/02/2017 12:00 EDT,73,52,0,5.8
05/02/2017 13:00 EDT,73,50,0,3.5
05/02/2017 14:00 EDT,72,49,0,8.1
05/02/2017 15:00 EDT,72,46,0,10.4
05/02/2017 16:00 EDT,73,46,0,6.9
05/02/2017 17:00 EDT,73,39,0,11.5
05/02/2017 18:00 EDT,70,36,0,12.7
05/02/2017 19:00 EDT,70,36,0,6.9
05/02/2017 20:00 EDT,68,37,0,8.1
05/02/2017 21:00 EDT,66,37,0,9.2
05/02/2017 22:00 EDT,66,34,0,12.7
05/02/2017 23:00 EDT,64,34,0,6.9
05/03/2017 00:00 EDT,63,36,0,8.1
05/03/2017 01:00 EDT,63,35,0,9.2
05/03/2017 02:00 EDT,61,37,0,5.8
05/03/2017 03:00 EDT,61,37,0,9.2
05/03/2017 04:00 EDT,61,37,0,12.7
05/03/2017 05:00 EDT,60,37,0,8.1
05/03/2017 06:00 EDT,59,37,0,8.1
05/03/2017 07:00 EDT,57,37,0,6.9
05/03/2017 08:00 EDT,59,37,0,8.1
05/03/2017 09:00 EDT,61,37,0,12.7
05/03/2017 10:00 EDT,59,37,0,8.1
05/03/2017 11:00 EDT,59,34,0,9.2
05/03/2017 12:00 EDT,63,32,0,10.4
05/03/2017 13:00 EDT,61,34,0,10.4
05/03/2017 14:00 EDT,62,35,0,12.7
05/03/2017 15:00 EDT,63,36,0,12.1
05/03/2017 16:00 EDT,64,34,0,11.5
05/03/2017 17:00 EDT,63,34,0,10.4
05/03/2017 18:00 EDT,63,30,0,12.7
05/03/2017 19:00 EDT,61,30,0,5.8
05/03/2017 20:00 EDT,58,30,0,10.4
05/03/2017 21:00 EDT,57,30,0,8.1
05/03/2017 22:00 EDT,57,28,0,3.5
05/03/2017 23:00 EDT,55,30,0,4.6
05/04/2017 00:00 EDT,54,30,0,0
05/04/2017 01:00 EDT,52,31,0,5.8
05/04/2017 02:00 EDT,52,31,0,5.8
05/04/2017 03:00 EDT,50,30,0,3.5
05/04/2017 04:00 EDT,50,32,0,0
05/04/2017 05:00 EDT,49,34,0,3.5
05/04/2017 06:00 EDT,48,36,0,6.9
05/04/2017 07:00 EDT,50,36,0,4.6
05/04/2017 08:00 EDT,52,32,0,9.2
05/04/2017 09:00 EDT,54,32,0,6.9
05/04/2017 10:00 EDT,55,34,0,5.8
05/04/2017 11:00 EDT,59,33,0,3.5
05/04/2017 12:00 EDT,63,30,0,5.8
05/04/2017 13:00 EDT,61,28,0,9.2
05/04/2017 14:00 EDT,63,29,0,4.6
05/04/2017 15:00 EDT,61,28,0,3.5
05/04/2017 16:00 EDT,61,30,0,8.1
05/04/2017 17:00 EDT,57,33,0,3.5
05/04/2017 18:00 EDT,55,37,0,5.8
05/04/2017 19:00 EDT,54,39,0,6.9
05/04/2017 20:00 EDT,53,39,0,6.3
05/04/2017 21:00 EDT,54,39,0,5.8
05/04/2017 22:00 EDT,54,39,0,4.6
05/04/2017 23:00 EDT,52,40,0,4.6
05/05/2017 00:00 EDT,52,43,0,4.6
05/05/2017 01:00 EDT,52,43,0,5.8
05/05/2017 02:00 EDT,53,44,0,6.9
05/05/2017 03:00 EDT,52,45,0,0
05/05/2017 04:00 EDT,52,46,0,6.9
05/05/2017 05:00 EDT,51,47,0,4.6
05/05/2017 06:00 EDT,52,48,0,6.9
05/05/2017 07:00 EDT,52,48,0,5.8
05/05/2017 08:00 EDT,52,50,0.02,8.1
05/05/2017 09:00 EDT,54,52,0.01,5.8
05/05/2017 10:00 EDT,54,52,0.01,8.1
05/05/2017 11:00 EDT,53,52,0.04,11.5
05/05/2017 12:00 EDT,54,54,0.57,17.3
05/05/2017 13:00 EDT,54,52,0.92,8.1
05/05/2017 14:00 EDT,52,52,1.23,9.2
05/05/2017 15:00 EDT,55,54,0.19,9.2
05/05/2017 16:00 EDT,57,57,0.01,4.6
05/05/2017 17:00 EDT,58,57,0.01,4.6
05/05/2017 18:00 EDT,57,57,0,8.1
05/05/2017 19:00 EDT,59,58,0,3.5
05/05/2017 20:00 EDT,59,58,0,4.6
05/05/2017 21:00 EDT,59,58,0,0
05/05/2017 22:00 EDT,59,58,0,3.5
05/05/2017 23:00 EDT,58,58,0.01,4.6
05/06/2017 00:00 EDT,58,57,0,5.8
05/06/2017 01:00 EDT,57,57,0,6.9
05/06/2017 02:00 EDT,57,57,0,5.8
05/06/2017 03:00 EDT,59,59,0.15,6.9
05/06/2017 04:00 EDT,59,59,0.03,8.1
05/06/2017 05:00 EDT,59,59,0,10.4
05/06/2017 06:00 EDT,58,58,0,9.2
05/06/2017 07:00 EDT,57,57,0,3.5
05/06/2017 08:00 EDT,58,57,0,9.2
05/06/2017 09:00 EDT,59,58,0,8.1
05/06/2017 10:00 EDT,58,54,0,5.8
05/06/2017 11:00 EDT,63,54,0,10.4
05/06/2017 12:00 EDT,61,52,0,5.8
05/06/2017 13:00 EDT,65,53,0,5.8
05/06/2017 14:00 EDT,62,53,0,5.8
05/06/2017 15:00 EDT,62,53,0,0
05/06/2017 16:00 EDT,60,52,0,5.8
05/06/2017 17:00 EDT,61,53,0,5.2
05/06/2017 18:00 EDT,63,54,0,4.6
05/06/2017 19:00 EDT,62,53,0,4.6
05/06/2017 20:00 EDT,60,53,0,3.5
05/06/2017 21:00 EDT,57,49,0,3.5
05/06/2017 22:00 EDT,56,47,0,5.8
05/06/2017 23:00 EDT,54,47,0,6.3
05/07/2017 00:00 EDT,53,45,0,6.9
05/07/2017 01:00 EDT,52,45,0,11.5
05/07/2017 02:00 EDT,53,45,0,8.1
05/07/2017 03:00 EDT,53,44,0,6.9
05/07/2017 04:00 EDT,53,44,0,5.8
05/07/2017 05:00 EDT,52,42,0,5.8
05/07/2017 06:00 EDT,51,42,0,15
05/07/2017 07:00 EDT,50,41,0,15
05/07/2017 08:00 EDT,50,41,0,4.6
05/07/2017 09:00 EDT,53,42,0,2.3
05/07/2017 10:00 EDT,53,40,0,0
05/07/2017 11:00 EDT,54,40,0,3.5
05/07/2017 12:00 EDT,52,39,0,3.5
05/07/2017 13:00 EDT,53,40,0,3.5
05/07/2017 14:00 EDT,53,41,0,1.8
05/07/2017 15:00 EDT,52,44,0,0
05/07/2017 16:00 EDT,51,42,0,5.8
05/07/2017 17:00 EDT,49,44,0,6.9
05/07/2017 18:00 EDT,50,41,0.01,10.4
05/07/2017 19:00 EDT,50,39,0,5.8
05/07/2017 20:00 EDT,50,39,0,5.8
05/07/2017 21:00 EDT,49,39,0,9.2
05/07/2017 22:00 EDT,49,38,0,6.9
05/07/2017 23:00 EDT,49,38,0,6.9
05/08/2017 00:00 EDT,48,37,0,6.3
05/08/2017 01:00 EDT,47,37,0,5.8
05/08/2017 02:00 EDT,47,37,0,6.9
05/08/2017 03:00 EDT,46,36,0,10.4
05/08/2017 04:00 EDT,45,37,0,15
05/08/2017 05:00 EDT,45,35,0,6.9
05/08/2017 06:00 EDT,45,35,0,8.1
05/08/2017 07:00 EDT,45,34,0,4.6
05/08/2017 08:00 EDT,46,34,0,6.9
05/08/2017 09:00 EDT,47,30,0,5.8
05/08/2017 10:00 EDT,50,30,0,6.9
05/08/2017 11:00 EDT,51,28,0,8.1
05/08/2017 12:00 EDT,52,29,0,8.1
05/08/2017 13:00 EDT,55,29,0,8.1
05/08/2017 14:00 EDT,55,29,0,7.5
05/08/2017 15:00 EDT,56,29,0,6.9
05/08/2017 16:00 EDT,56,26,0,3.5
05/08/2017 17:00 EDT,57,28,0,9.2
05/08/2017 18:00 EDT,57,29,0,6.9
05/08/2017 19:00 EDT,56,28,0,5.8
05/08/2017 20:00 EDT,54,30,0,4.6
05/08/2017 21:00 EDT,54,31,0,0
05/08/2017 22:00 EDT,53,32,0,3.5
05/08/2017 23:00 EDT,54,31,0,4.6
05/09/2017 00:00 EDT,53,32,0,5.8
05/09/2017 01:00 EDT,51,35,0,5.8
05/09/2017 02:00 EDT,50,37,0,5.8
05/09/2017 03:00 EDT,48,35,0,9.2
05/09/2017 04:00 EDT,47,35,0,6.9
05/09/2017 05:00 EDT,47,35,0,8.1
05/09/2017 06:00 EDT,47,35,0,5.8
05/09/2017 07:00 EDT,48,35,0,9.2
05/09/2017 08:00 EDT,49,36,0,0
05/09/2017 09:00 EDT,51,37,0,4.6
05/09/2017 10:00 EDT,52,36,0,3.5
05/09/2017 11:00 EDT,54,35,0,0
05/09/2017 12:00 EDT,57,32,0,3.5
05/09/2017 13:00 EDT,59,28,0,6.9
05/09/2017 14:00 EDT,61,25,0,8.1
05/09/2017 15:00 EDT,58,25,0,0
05/09/2017 16:00 EDT,60,31,0,6.9
05/09/2017 17:00 EDT,58,31,0,0
05/09/2017 18:00 EDT,58,32,0,5.8
05/09/2017 19:00 EDT,57,32,0,0
05/09/2017 20:00 EDT,53,42,0,5.8
05/09/2017 21:00 EDT,52,42,0,4.6
05/09/2017 22:00 EDT,52,38,0,0
05/09/2017 23:00 EDT,53,37,0,4.6
05/10/2017 00:00 EDT,52,37,0,0
05/10/2017 01:00 EDT,52,39,0,5.8
05/10/2017 02:00 EDT,51,40,0,3.5
05/10/2017 03:00 EDT,50,41,0,3.5
05/10/2017 04:00 EDT,51,42,0,3.5
05/10/2017 05:00 EDT,50,40,0,5.8
05/10/2017 06:00 EDT,50,37,0,0
05/10/2017 07:00 EDT,51,37,0,0
05/10/2017 08:00 EDT,52,36,0,4.6
05/10/2017 09:00 EDT,54,37,0,0
05/10/2017 10:00 EDT,58,36,0,0
05/10/2017 11:00 EDT,59,38,0,3.5
05/10/2017 12:00 EDT,59,37,0,0
05/10/2017 13:00 EDT,61,36,0,5.8
05/10/2017 14:00 EDT,61,36,0,5.8
05/10/2017 15:00 EDT,63,37,0,6.9
05/10/2017 16:00 EDT,63,36,0,6.9
05/10/2017 17:00 EDT,61,36,0,5.8
05/10/2017 18:00 EDT,60,38,0,3.5
05/10/2017 19:00 EDT,57,39,0,4.6
05/10/2017 20:00 EDT,55,38,0,5.8
05/10/2017 21:00 EDT,52,38,0,3.5
05/10/2017 22:00 EDT,51,39,0,0
05/10/2017 23:00 EDT,51,43,0,0
05/11/2017 00:00 EDT,55,-,0,0
05/11/2017 01:00 EDT,54,-,0,3.5
05/11/2017 02:00 EDT,54,-,0,3.5
05/11/2017 03:00 EDT,54,-,0,0
05/11/2017 04:00 EDT,54,-,0,0
05/11/2017 05:00 EDT,53,-,0,3.5
05/11/2017 06:00 EDT,52,-,0,3.5
05/11/2017 07:00 EDT,52,37,0,4.6
05/11/2017 08:00 EDT,56,-,0,4.6
05/11/2017 09:00 EDT,56,-,0,4.6
05/11/2017 10:00 EDT,57,36,0,5.8
05/11/2017 11:00 EDT,57,34,0,3.5
05/11/2017 12:00 EDT,60,36,0,3.5
05/11/2017 13:00 EDT,60,36,0,3.5
05/11/2017 14:00 EDT,60.5,36,0,4.7
05/11/2017 15:00 EDT,61,36,0,5.8
